"school_code","district_code","district","school","pre_kindergarten","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total"
"0150311","0150011","Bridgeport School District","Black Rock School","27","50","52","50","49","44","29","37","45","30","0","0","0","0","413"
"0154011","0150011","Bridgeport School District","Blackham School","35","122","121","121","115","108","103","96","157","136","0","0","0","0","1114"
"0150411","0150011","Bridgeport School District","Bryant School","44","50","57","46","60","64","44","41","0","0","0","0","0","0","406"
"0151411","0150011","Bridgeport School District","Cesar Batalla School","54","124","105","119","135","139","129","125","136","138","0","0","0","0","1204"
"0150511","0150011","Bridgeport School District","Columbus School","58","120","126","138","92","88","77","51","53","58","0","0","0","0","861"
"0154111","0150011","Bridgeport School District","Dunbar School","18","53","48","40","47","36","18","21","49","47","0","0","0","0","377"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","19","123","102","94","90","84","77","74","77","84","0","0","0","0","824"
"0151211","0150011","Bridgeport School District","Hallen School","18","34","54","45","53","30","36","32","0","0","0","0","0","0","302"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","98","44","44","48","48","46","47","48","47","48","0","0","0","0","518"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","46","64","79","61","59","60","73","65","87","85","0","0","0","0","679"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","18","86","96","93","109","94","101","87","101","135","0","0","0","0","920"
"0151711","0150011","Bridgeport School District","Park City Magnet School","18","57","53","53","52","57","47","42","39","47","0","0","0","0","465"
"0152511","0150011","Bridgeport School District","Read School","36","117","116","103","85","98","85","76","82","86","0","0","0","0","884"
"0152611","0150011","Bridgeport School District","Roosevelt School","34","81","90","75","56","49","39","43","48","47","0","0","0","0","562"
"0154411","0150011","Bridgeport School District","Skane Center","387","0","0","0","0","0","0","0","0","0","0","0","0","0","387"
"0153011","0150011","Bridgeport School District","Waltersville School","18","65","62","69","47","48","49","37","56","40","0","0","0","0","491"
"0152111","0150011","Bridgeport School District","Classical Studies Academy","0","43","44","44","47","45","46","43","41","18","0","0","0","0","371"
"0153911","0150011","Bridgeport School District","Cross School","0","50","53","47","32","41","31","23","53","56","0","0","0","0","386"
"0154211","0150011","Bridgeport School District","Curiale School","0","73","76","85","75","76","66","75","115","128","0","0","0","0","769"
"0150711","0150011","Bridgeport School District","Edison School","0","46","45","43","55","40","23","22","0","0","0","0","0","0","274"
"0151111","0150011","Bridgeport School District","Hall School","0","44","41","40","48","33","38","18","0","0","0","0","0","0","262"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","0","41","47","49","46","47","43","43","54","44","0","0","0","0","414"
"0151311","0150011","Bridgeport School District","Hooker School","0","42","33","42","51","45","34","31","47","46","0","0","0","0","371"
"0152011","0150011","Bridgeport School District","Madison School","0","88","74","73","87","88","75","48","0","0","0","0","0","0","533"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","0","48","46","48","51","48","49","54","57","56","0","0","0","0","457"
"0153611","0150011","Bridgeport School District","Winthrop School","0","75","74","73","76","71","66","66","71","80","0","0","0","0","652"
"0159011","0150011","Bridgeport School District","Bridgeport Learning Center","0","0","11","6","8","8","6","*","6","*","*","*","*","*","65"
"0150811","0150011","Bridgeport School District","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","0","0","0","0","0","0","0","0","0","0","166","131","59","0","356"
"0156111","0150011","Bridgeport School District","Bassick High School","0","0","0","0","0","0","0","0","0","0","348","250","231","179","1008"
"0150611","0150011","Bridgeport School District","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","0","0","0","0","0","0","0","0","0","0","148","124","76","0","348"
"0151611","0150011","Bridgeport School District","Bridgeport Military Academy","0","0","0","0","0","0","0","0","0","0","126","107","0","0","233"
"0156211","0150011","Bridgeport School District","Central High School","0","0","0","0","0","0","0","0","0","0","418","380","438","437","1673"
"0156311","0150011","Bridgeport School District","Harding High School","0","0","0","0","0","0","0","0","0","0","348","321","292","173","1134"
"0151511","0150011","Bridgeport School District","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","0","0","0","0","0","0","0","0","0","0","156","142","67","0","365"
"0170411","0170011","Bristol School District","Bristol Early Childhood Center-BECC","74","0","0","0","0","0","0","0","0","0","0","0","0","0","74"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","44","65","59","63","69","68","54","0","0","0","0","0","0","0","422"
"0170511","0170011","Bristol School District","Greene-Hills School","25","98","106","97","83","109","94","94","92","94","0","0","0","0","892"
"0171911","0170011","Bristol School District","Ivy Drive School","32","51","52","62","61","73","65","0","0","0","0","0","0","0","396"
"0171711","0170011","Bristol School District","Mountain View School","62","48","47","48","64","63","50","0","0","0","0","0","0","0","382"
"0172911","0170011","Bristol School District","PreK Autism","*","0","0","0","0","0","0","0","0","0","0","0","0","0","*"
"0171111","0170011","Bristol School District","South Side School","59","79","70","81","70","79","91","0","0","0","0","0","0","0","529"
"0171211","0170011","Bristol School District","Stafford School","*","82","76","75","74","68","*","0","0","0","0","0","0","0","443"
"0172011","0170011","Bristol School District","West Bristol School","31","96","100","94","99","120","99","86","102","92","0","0","0","0","919"
"0170311","0170011","Bristol School District","Edgewood School","0","51","49","66","61","67","46","0","0","0","0","0","0","0","340"
"0172511","0170011","Bristol School District","Mt. View GOAL","0","*","*","0","0","0","0","0","0","0","0","0","0","0","*"
"0173011","0170011","Bristol School District","South Side Extended Resource","0","*","0","0","0","0","0","0","0","0","0","0","0","0","*"
"0172611","0170011","Bristol School District","Ivy Drive GOAL","0","0","0","*","0","0","0","0","0","0","0","0","0","0","*"
"0172311","0170011","Bristol School District","Ivy Drive Medically Fragile","0","0","0","*","*","*","*","0","0","0","0","0","0","0","6"
"0172111","0170011","Bristol School District","Hubbell/Extended Resource","0","0","0","0","*","0","*","0","0","0","0","0","0","0","*"
"0173111","0170011","Bristol School District","South Side GOAL","0","0","0","0","*","*","*","0","0","0","0","0","0","0","6"
"0173211","0170011","Bristol School District","Stafford Autism","0","0","0","0","*","*","*","0","0","0","0","0","0","0","11"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","0","0","0","0","0","*","*","*","*","*","*","*","0","*","17"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","0","0","0","0","0","0","0","259","221","280","0","0","0","0","760"
"0171011","0170011","Bristol School District","Chippens Hill Middle School Functional Program","0","0","0","0","0","0","0","*","*","*","0","0","0","0","8"
"0173411","0170011","Bristol School District","Chms Goal","0","0","0","0","0","0","0","*","*","*","0","0","0","0","7"
"0170911","0170011","Bristol School District","Greene-Hills GOAL","0","0","0","0","0","0","0","*","*","0","0","0","0","0","*"
"0172711","0170011","Bristol School District","Northeast MS/Extended Resource","0","0","0","0","0","0","0","*","*","*","0","0","0","0","*"
"0175211","0170011","Bristol School District","Northeast Middle School","0","0","0","0","0","0","0","157","130","143","0","0","0","0","430"
"0172811","0170011","Bristol School District","Northeast MS/GOAL","0","0","0","0","0","0","0","0","*","*","0","0","0","0","*"
"0176111","0170011","Bristol School District","Bristol Central High School","0","0","0","0","0","0","0","0","0","0","326","283","293","278","1180"
"0176211","0170011","Bristol School District","Bristol Eastern High School","0","0","0","0","0","0","0","0","0","0","338","286","315","308","1247"
"0173311","0170011","Bristol School District","Bristol Preparatory Academy","0","0","0","0","0","0","0","0","0","0","10","10","14","10","44"
"0179211","0170011","Bristol School District","Community/Vocational Program","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11"
"0180311","0180011","Brookfield School District","Center Elementary School","34","139","161","0","0","0","0","0","0","0","0","0","0","0","334"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","0","0","0","189","221","189","0","0","0","0","0","0","0","0","599"
"0185311","0180011","Brookfield School District","Whisconier Middle School","0","0","0","0","0","0","223","239","196","224","0","0","0","0","882"
"0186111","0180011","Brookfield School District","Brookfield High School","0","0","0","0","0","0","0","0","0","0","219","228","215","233","895"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","116","67","100","73","81","99","0","0","0","0","0","0","0","0","536"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","0","0","0","0","0","0","81","84","108","100","0","0","0","0","373"
"0220211","0220011","Canterbury School District","Canterbury Elementary School","42","41","34","41","34","51","0","0","0","0","0","0","0","0","243"
"0225111","0220011","Canterbury School District","Dr. Helen Baldwin Middle School","0","0","0","0","0","0","39","71","58","60","0","0","0","0","228"
"0230211","0230011","Canton School District","Cherry Brook Primary School","24","86","105","117","117","0","0","0","0","0","0","0","0","0","449"
"0230311","0230011","Canton School District","Canton Intermediate School","0","0","0","0","0","135","131","144","0","0","0","0","0","0","410"
"0235111","0230011","Canton School District","Canton Middle School","0","0","0","0","0","0","0","0","146","126","0","0","0","0","272"
"0236111","0230011","Canton School District","Canton High School","0","0","0","0","0","0","0","0","0","0","130","128","97","130","485"
"0230411","0230011","Canton School District","Canton Academy","0","0","0","0","0","0","0","0","0","0","0","0","*","*","*"
"2410714","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering Elementary","140","70","87","0","0","0","0","0","0","0","0","0","0","0","297"
"2416514","2410014","Capitol Region Education Council","Academy of Science and Innovation","37","0","0","0","0","0","0","99","65","69","110","64","50","35","529"
"2410614","2410014","Capitol Region Education Council","Ana Grace Academy of the Arts Elementary School","120","65","63","65","0","0","0","0","0","0","0","0","0","0","313"
"2418114","2410014","Capitol Region Education Council","Discovery Academy","120","63","66","63","44","0","0","0","0","0","0","0","0","0","356"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","60","66","66","66","69","65","43","0","0","0","0","0","0","0","435"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","100","63","64","65","62","59","52","0","0","0","0","0","0","0","465"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","90","40","48","41","43","49","39","7","0","0","0","0","0","0","357"
"2410514","2410014","Capitol Region Education Council","Museum Academy","137","63","67","66","42","42","42","0","0","0","0","0","0","0","459"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","121","67","65","66","60","53","36","0","0","0","0","0","0","0","468"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","9","*","*","11","*","8","7","*","*","7","7","0","0","0","64"
"2419314","2410014","Capitol Region Education Council","River Street School","*","0","*","*","*","*","11","19","8","16","17","6","10","54","151"
"2419114","2410014","Capitol Region Education Council","Soundbridge","*","*","0","0","0","0","0","0","0","0","0","0","0","0","46"
"2410214","2410014","Capitol Region Education Council","University of Hartford Magnet School","79","63","64","64","63","61","52","0","0","0","0","0","0","0","446"
"2411114","2410014","Capitol Region Education Council","Soundbridge @ Academy of Aerospace & Engineering Elementary","0","*","*","0","0","0","0","0","0","0","0","0","0","0","8"
"2411214","2410014","Capitol Region Education Council","Soundbridge @ Museum Academy","0","0","0","*","*","*","0","0","0","0","0","0","0","0","9"
"2419414","2410014","Capitol Region Education Council","Integrated Program Models","0","0","0","0","0","*","0","0","0","0","0","*","*","*","*"
"2415114","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering","0","0","0","0","0","0","0","114","107","112","127","81","52","43","636"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","0","0","0","0","0","0","0","*","0","0","*","*","*","*","20"
"2415314","2410014","Capitol Region Education Council","Greater Hartford Academy of the Arts Magnet Middle","0","0","0","0","0","0","0","117","111","100","0","0","0","0","328"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","0","0","0","0","0","0","0","118","112","110","114","115","89","78","736"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","0","0","0","0","0","0","0","79","65","82","110","102","50","31","519"
"2410814","2410014","Capitol Region Education Council","Soundbridge @ Samuel B Webb Elementary School","0","0","0","0","0","0","0","*","0","0","0","0","0","0","*"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","0","0","0","0","0","0","0","230","217","217","0","0","0","0","664"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","0","0","0","0","0","0","0","0","*","*","17","11","11","12","57"
"2419614","2410014","Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","0","0","0","0","0","0","0","0","0","*","*","6","*","*","15"
"2410914","2410014","Capitol Region Education Council","Soundbridge @ Silas Deane Middle School","0","0","0","0","0","0","0","0","0","*","0","0","0","0","*"
"2416414","2410014","Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","0","0","0","0","0","0","0","0","0","0","125","118","106","108","457"
"2416714","2410014","Capitol Region Education Council","Two Rivers Magnet High School","0","0","0","0","0","0","0","0","0","0","114","108","81","0","303"
"2411014","2410014","Capitol Region Education Council","Soundbridge @ Wethersfield High School","0","0","0","0","0","0","0","0","0","0","0","*","*","6","9"
"2419714","2410014","Capitol Region Education Council","Strive (Southern Transition Real-World and Independent Vocational Education Program","0","0","0","0","0","0","0","0","0","0","0","0","0","12","12"
"0240211","0240011","Chaplin School District","Chaplin Elementary School","32","21","22","23","17","24","21","18","0","0","0","0","0","0","178"
"0250211","0250011","Cheshire School District","Darcey School","74","96","0","0","0","0","0","0","0","0","0","0","0","0","170"
"0250111","0250011","Cheshire School District","Chapman School","0","33","49","52","43","52","64","57","0","0","0","0","0","0","350"
"0250411","0250011","Cheshire School District","Highland School","0","52","88","105","119","126","141","137","0","0","0","0","0","0","768"
"0250511","0250011","Cheshire School District","Norton School","0","48","49","63","52","76","83","76","0","0","0","0","0","0","447"
"0250611","0250011","Cheshire School District","Doolittle School","0","0","59","63","83","96","103","98","0","0","0","0","0","0","502"
"0255111","0250011","Cheshire School District","Dodd Middle School","0","0","0","0","0","0","0","0","357","398","0","0","0","0","755"
"0256111","0250011","Cheshire School District","Cheshire High School","0","0","0","0","0","0","0","0","0","0","349","403","369","391","1512"
"0250311","0250011","Cheshire School District","Cheshire Quinnipiac University Transition Collaborative","0","0","0","0","0","0","0","0","0","0","0","*","0","*","8"
"0250911","0250011","Cheshire School District","Humiston Alternative School","0","0","0","0","0","0","0","0","0","0","0","*","*","10","19"
"0270311","0270011","Clinton School District","Lewin G. Joel Jr. School","34","110","137","136","139","0","0","0","0","0","0","0","0","0","556"
"0270111","0270011","Clinton School District","Abraham Pierson School","0","0","0","0","0","174","141","0","0","0","0","0","0","0","315"
"0275111","0270011","Clinton School District","Jared Eliot School","0","0","0","0","0","0","0","148","161","152","0","0","0","0","461"
"0276111","0270011","Clinton School District","The Morgan School","0","0","0","0","0","0","0","0","0","0","137","130","138","145","550"
"0280411","0280011","Colchester School District","Colchester Elementary School","59","162","161","160","0","0","0","0","0","0","0","0","0","0","542"
"0280211","0280011","Colchester School District","Jack Jackter Intermediate School","0","0","0","0","168","200","217","0","0","0","0","0","0","0","585"
"0285111","0280011","Colchester School District","William J. Johnston Middle School","0","0","0","0","0","0","0","199","195","232","0","0","0","0","626"
"0286111","0280011","Colchester School District","Bacon Academy","0","0","0","0","0","0","0","0","0","0","226","210","213","237","886"
"0300111","0300011","Columbia School District","Horace W. Porter School","34","38","43","41","36","60","39","46","60","56","0","0","0","0","453"
"2438014","2430014","Cooperative Educational Services","School Readiness","85","0","0","0","0","0","0","0","0","0","0","0","0","0","85"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","80","35","40","56","59","40","46","33","28","42","0","0","0","0","459"
"2439114","2430014","Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","0","*","*","6","*","7","8","7","8","*","0","0","0","0","50"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","0","*","0","*","8","16","16","13","21","15","16","16","14","15","154"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","0","0","0","0","0","0","0","0","*","9","11","*","17","44","90"
"2439314","2430014","Cooperative Educational Services","RISE Transitional Program","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11"
"0328011","0320011","Coventry School District","Coventry Early Intervention Services","27","0","0","0","0","0","0","0","0","0","0","0","0","0","27"
"0320211","0320011","Coventry School District","Coventry Grammar School","0","116","126","121","0","0","0","0","0","0","0","0","0","0","363"
"0320411","0320011","Coventry School District","George Hersey Robertson School","0","0","0","0","119","119","130","0","0","0","0","0","0","0","368"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","0","0","0","0","0","0","0","131","135","119","0","0","0","0","385"
"0326111","0320011","Coventry School District","Coventry High School","0","0","0","0","0","0","0","0","0","0","114","132","127","117","490"
"0320111","0320011","Coventry School District","Coventry Academy","0","0","0","0","0","0","0","0","0","0","0","0","*","*","10"
"0330211","0330011","Cromwell School District","Edna C. Stevens School","46","134","139","147","0","0","0","0","0","0","0","0","0","0","466"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","0","0","0","0","146","174","161","0","0","0","0","0","0","0","481"
"0335111","0330011","Cromwell School District","Cromwell Middle School","0","0","0","0","0","0","0","150","145","160","0","0","0","0","455"
"0336111","0330011","Cromwell School District","Cromwell High School","0","0","0","0","0","0","0","0","0","0","148","153","138","127","566"
"0340111","0340011","Danbury School District","DPS Early Childhood Center","130","0","0","0","0","0","0","0","0","0","0","0","0","0","130"
"0341411","0340011","Danbury School District","Ellsworth Avenue School","*","76","86","72","*","64","66","0","0","0","0","0","0","0","429"
"0341111","0340011","Danbury School District","Great Plain School","23","64","66","59","45","44","54","0","0","0","0","0","0","0","355"
"0340211","0340011","Danbury School District","Hayestown Avenue School","75","55","66","75","59","63","65","0","0","0","0","0","0","0","458"
"0341311","0340011","Danbury School District","King Street Primary School","*","*","98","94","102","0","0","0","0","0","0","0","0","0","390"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","*","*","90","80","83","0","0","0","0","0","0","0","0","0","334"
"0340611","0340011","Danbury School District","Morris Street School","*","*","68","82","57","53","60","0","0","0","0","0","0","0","371"
"0341511","0340011","Danbury School District","Pembroke School","*","*","57","64","67","68","62","0","0","0","0","0","0","0","375"
"0341211","0340011","Danbury School District","Shelter Rock School","*","103","80","75","*","86","78","0","0","0","0","0","0","0","497"
"0340811","0340011","Danbury School District","Park Avenue School","0","105","106","106","95","84","67","0","0","0","0","0","0","0","563"
"0341011","0340011","Danbury School District","South Street School","0","55","71","64","65","59","55","0","0","0","0","0","0","0","369"
"0341611","0340011","Danbury School District","Stadley Rough School","0","79","65","91","84","85","68","0","0","0","0","0","0","0","472"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","0","66","68","67","75","69","68","0","0","0","0","0","0","0","413"
"0341711","0340011","Danbury School District","King Street Intermediate School","0","0","0","0","0","188","178","0","0","0","0","0","0","0","366"
"0345111","0340011","Danbury School District","Broadview Middle School","0","0","0","0","0","0","0","356","363","364","0","0","0","0","1083"
"0345211","0340011","Danbury School District","Rogers Park Middle School","0","0","0","0","0","0","0","290","322","320","0","0","0","0","932"
"0340311","0340011","Danbury School District","Westside Middle School Academy","0","0","0","0","0","0","0","200","100","100","0","0","0","0","400"
"0346211","0340011","Danbury School District","Alternative Center For Excellence","0","0","0","0","0","0","0","0","0","0","20","28","26","24","98"
"0346111","0340011","Danbury School District","Danbury High School","0","0","0","0","0","0","0","0","0","0","839","723","633","690","2885"
"0350511","0350011","Darien School District","Royle Elementary School","38","66","72","67","69","67","63","0","0","0","0","0","0","0","442"
"0350611","0350011","Darien School District","Tokeneke Elementary School","50","71","82","75","82","63","70","0","0","0","0","0","0","0","493"
"0350211","0350011","Darien School District","Hindley Elementary School","0","92","80","88","93","93","110","0","0","0","0","0","0","0","556"
"0350711","0350011","Darien School District","Holmes Elementary School","0","90","90","75","73","68","77","0","0","0","0","0","0","0","473"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","0","56","81","75","75","74","88","0","0","0","0","0","0","0","449"
"0355111","0350011","Darien School District","Middlesex Middle School","0","0","0","0","0","0","0","380","375","370","0","0","0","0","1125"
"0356111","0350011","Darien School District","Darien High School","0","0","0","0","0","0","0","0","0","0","371","334","334","326","1365"
"0370611","0370011","Derby School District","Bradley School","*","*","64","64","71","56","56","0","0","0","0","0","0","0","365"
"0370411","0370011","Derby School District","Irving School","21","54","58","61","63","51","62","0","0","0","0","0","0","0","370"
"0375011","0370011","Derby School District","Derby Middle School","0","0","0","0","0","0","0","112","105","122","0","0","0","0","339"
"0376111","0370011","Derby School District","Derby High School","0","0","0","0","0","0","0","0","0","0","98","95","87","92","372"
"0400111","0400011","East Granby School District","Allgrove School","15","56","75","76","0","0","0","0","0","0","0","0","0","0","222"
"0400211","0400011","East Granby School District","R. Dudley Seymour School","0","0","0","0","50","76","59","0","0","0","0","0","0","0","185"
"0405111","0400011","East Granby School District","East Granby Middle School","0","0","0","0","0","0","0","74","61","76","0","0","0","0","211"
"0406111","0400011","East Granby School District","East Granby High School","0","0","0","0","0","0","0","0","0","0","63","61","70","63","257"
"0410111","0410011","East Haddam School District","East Haddam Elementary School","*","70","81","72","72","0","0","0","*","0","0","0","0","0","319"
"0415111","0410011","East Haddam School District","Nathan Hale-Ray Middle School","0","0","0","0","0","71","83","102","105","94","0","0","0","0","455"
"0416111","0410011","East Haddam School District","Nathan Hale-Ray High School","0","0","0","0","0","0","0","0","0","0","83","84","78","106","351"
